CHAPTER 45,ha∙thȧ∙tȧ,at seven (e.g. “At seven o’ clock”)
CHAPTER 45,a∙tȧ∙tȧ,at eight (e.g. “At eight o’ clock”)
CHAPTER 45,na∙mȧ∙yȧ∙tȧ,at nine (e.g. “At nine o’ clock”)
CHAPTER 45,dha∙ha∙yȧ∙tȧ,at ten (e.g. “At ten o’ clock”)
CHAPTER 45,é∙ko∙la∙ha∙tȧ,at eleven (e.g. “At eleven o’ clock”)
CHAPTER 45,dho∙la∙ha∙tȧ,at twelve (e.g. “At twelve o’ clock”)
CHAPTER 45,pi∙tath vé∙nȧ∙va,leaving (e.g. “I am leaving”) / leave / leaves (e.g. “I leave”)
CHAPTER 45,pa∙tan gan∙nȧ∙va,starting (e.g. “I am starting”) / start / starts (e.g. “I start”)
CHAPTER 45,i∙vȧ∙rȧ vé∙nȧ∙va,(something) is finishing / (something) finishes
CHAPTER 46,u∙dhauw kȧ∙ran∙nȧ,help! / to help
CHAPTER 46,u∙dhauw∙wak,a help/favor
CHAPTER 46,prash∙nȧ∙yak,a question / an issue/problem
CHAPTER 46,po∙lis∙si∙yȧ∙tȧ,to/for the police
CHAPTER 46,dhos∙thȧ∙rȧ ké∙né∙ku∙tȧ,to/for a doctor
CHAPTER 46,ambulance é∙kȧ∙kȧ∙tȧ,to/for an ambulance
CHAPTER 46,fa∙yȧ bri∙gḗd (“fire brigade”) é∙kȧ∙tȧ,to/for the fire department
CHAPTER 46,iss∙pi∙ri∙thaa∙lȧ∙yȧ∙tȧ,to/for the hospital
CHAPTER 46,haat ȧ∙tæk (“heart attack”) é∙kak,a heart attack
CHAPTER 46,strōk (“stroke”) é∙kak,a (brain) stroke
CHAPTER 46,sa∙thék,an animal / a creature
CHAPTER 46,ho∙rék,a thief
CHAPTER 46,ho∙rȧ∙kam kȧ∙laa,robbed / stole
CHAPTER 46,wo∙lȧt (“wallet”) é∙kȧ,wallet
CHAPTER 46,kré∙dit kaad (“credit card”) é∙kȧ,credit card
CHAPTER 46,gaa∙vȧ,on/with (e.g. “I don’t have it on me”)
CHAPTER 46,yaa∙lu∙va∙vȧ,friend
CHAPTER 46,dhæk∙ka∙dhȧ?,saw?
CHAPTER 46,ek∙ké∙naa∙vȧ,the person
CHAPTER 46,al∙lan∙nȧ,touch! / to touch
CHAPTER 46,al∙lan∙nȧ é∙paa,don’t touch!
CHAPTER 46,ka∙rȧ∙dhȧ∙rȧ kȧ∙ran∙nȧ,trouble/bother! / to trouble/bother
CHAPTER 46,ka∙rȧ∙dhȧ∙rȧ kȧ∙ran∙nȧ é∙paa,don’t trouble/bother!
CHAPTER 46,ha∙dhis∙si∙yak,an emergency
CHAPTER 46,gin∙nak,a fire
CHAPTER 46,va∙thu∙ré,in the water / of the water
CHAPTER 46,gi∙lé∙nȧ∙va,sinking (e.g. “It is sinking”) / sink / sinks (e.g. “It sinks”)
CHAPTER 46,paa∙ré,on the road / of the road
CHAPTER 46,a∙nȧ∙thu∙rak,an accident
CHAPTER 46,vu∙naa,happened
CHAPTER 46,væ∙tu∙na,fell
CHAPTER 46,ka∙lȧ∙bȧ∙lȧ vén∙nȧ,panic/stress! / to panic/stress
CHAPTER 46,ka∙lȧ∙bȧ∙lȧ vén∙nȧ é∙paa,don’t panic/stress!
CHAPTER 46,lḗ,blood
CHAPTER 46,var∙gȧ∙yȧ,type
CHAPTER 47,dhos∙thȧ∙rȧ ké∙nék∙vȧ,a doctor
CHAPTER 47,æm∙byu∙lȧns (“ambulance”) é∙kak,an ambulance
CHAPTER 47,dhath dhos∙thȧ∙rȧ ké∙nék∙vȧ,a dentist
CHAPTER 47,a∙maa∙ru∙wȧ,difficulty
CHAPTER 47,ri∙dhén∙né,hurting / hurt / hurts
CHAPTER 47,o∙lu∙wé,in/of the head
CHAPTER 47,kæk∙ku∙mak,an ache/pain
CHAPTER 47,ba∙dḗ,in/of the stomach
CHAPTER 47,bu∙rul vé∙laa,has loosened
CHAPTER 47,sa∙nee∙pȧ nǣ,unwell
CHAPTER 47,sa∙nee∙pȧ,sense of wellness
CHAPTER 47,ka∙lan∙thé va∙gḗ,(am/are/is) faint
CHAPTER 47,u∙nȧ va∙gḗ,(am/are/is) feverish
CHAPTER 47,va∙mȧ∙né va∙gḗ,(am/are/is) nauseous
CHAPTER 47,ba∙bék,a baby
CHAPTER 47,ra∙tȧ,country / foreign
CHAPTER 47,poos mayil,cat hair
CHAPTER 47,dhoo∙wi∙li,dust
CHAPTER 47,pus kaa∙pu dhḗ∙val,mold
CHAPTER 47,mal pa∙raa∙gȧ,pollen
CHAPTER 48,aa∙dhȧ∙réyi∙dhȧ?,loving? (e.g. “Are you loving?”) / love? (e.g. “Do you love?”)
CHAPTER 48,aa∙dhȧ∙réyi,loving (e.g. “I am loving”) / love / loves (e.g. “I love”)
CHAPTER 48,aa∙dhȧ∙ré nǣ,not loving (e.g. “I am not loving”) / don’t/doesn’t love (e.g. “I don’t love”)
CHAPTER 48,kæ∙mȧ∙thi∙dhȧ?,liking? (e.g. “Are you liking?”) / like? (e.g. “Do you like?”)
CHAPTER 48,kæ∙mȧ∙thiyi,liking (e.g. “I am liking”) / like / likes (e.g. “I like”)
CHAPTER 48,kæ∙mȧ∙thi nǣ,not liking (e.g. “I am not liking”) / don’t/doesn’t like (e.g. “I don’t like”)
CHAPTER 48,næ∙thu∙wȧ,without
CHAPTER 48,paa∙lu∙dhȧ?,boring/dull?
CHAPTER 48,paa∙luyi,is boring/dull
CHAPTER 48,paa∙lu nǣ,not boring/dull
CHAPTER 48,ba∙baa,baby
CHAPTER 48,é∙kȧ∙mȧ é∙kȧ,one and only
CHAPTER 48,é∙kȧ∙mȧ,the only
CHAPTER 48,mæ∙ni∙kȧ,gem
CHAPTER 48,rath∙thȧ∙ran,gold
CHAPTER 48,pa∙nȧ,life
CHAPTER 48,pæ∙ti∙ya,(the young of any animal or bird)
CHAPTER 48,vas∙thu∙wȧ,treasure
CHAPTER 48,ka∙dȧ∙va∙sam,(am/are/is) handsome
CHAPTER 48,ka∙ru∙naa∙van∙thayi,(am/are/is) kind
CHAPTER 49,næň∙dham∙ma,mother-in-law
CHAPTER 49,maa∙man∙di,father-in-law
CHAPTER 49,nǣ∙na,sister-in-law
CHAPTER 49,lḗ∙li,daughter-in-law
CHAPTER 49,bǣ∙na,son-in-law
CHAPTER 49,æn∙ti,“Aunty”
CHAPTER 49,ang∙kȧl (“uncle”),“Uncle”
CHAPTER 49,o∙yaa∙la∙vȧ,you
CHAPTER 49,gæ∙nȧ,about
CHAPTER 49,pin∙thoo∙rȧ∙yȧ,photo / picture
CHAPTER 49,æňdhu∙mȧ,outfit / clothing item
CHAPTER 49,ki∙yȧ∙la dhén∙nȧ,teach! / to teach
CHAPTER 49,shree lan∙kaa∙vȧ,Sri Lanka
CHAPTER 49,ra∙tak,a country
CHAPTER 49,kri∙kȧt (“cricket”) vȧ∙lȧ∙tȧ,to/for cricket (the sport)
CHAPTER 49,thæ∙gi,gifts / presents
CHAPTER 49,gé∙naa∙vȧ,brought
CHAPTER 49,kǣ∙mȧ∙kȧ∙tȧ,for a meal
CHAPTER 49,ha∙dhan∙nȧ,make! / to make
CHAPTER 49,ki∙yȧ∙la dhun∙na,taught
CHAPTER 49,ki∙yȧ∙la,(has/have) said / say and...
CHAPTER 49,ha∙dhȧ∙la,(has/have) made / make and...
CHAPTER 49,va∙gḗ∙mayi,(am/are/is) just like (e.g. “He is just like you”)
CHAPTER 49,pé∙nu∙mén,based on appearance
CHAPTER 49,hambȧ vu∙naa∙tȧ,to have met
CHAPTER 49,sæ∙lȧ∙ku∙waa∙tȧ,to have treated
CHAPTER 49,aa∙dhȧ∙rȧ∙yén,with love
CHAPTER 49,pi∙li∙gath∙tha∙tȧ,to have received / welcomed
CHAPTER 49,dhun∙na∙tȧ,to have given / to have allowed
CHAPTER 49,ka∙vȧ∙dha∙ha∙ri,someday
CHAPTER 49,ham∙bȧ vé∙yi,might meet
CHAPTER 49,ba∙laa∙po∙roth∙thu vé∙nȧ∙va,hoping (e.g. “I am hoping”) / hope / hopes (e.g. “I hope”)
CHAPTER 50,ni∙vaa∙du∙wak,a holiday
CHAPTER 50,ga∙thȧ kȧ∙laa,spent time
CHAPTER 50,hæ∙mȧ dhé∙yȧ∙tȧ∙mȧ,to/for everything
CHAPTER 50,ba∙laa gath∙tha∙tȧ,to have looked after
CHAPTER 50,li∙yȧ∙nȧ∙va∙dhȧ?,writing? (e.g. “Are you writing?”) / write? (e.g. “Do you write?”)
CHAPTER 50,é∙vȧ∙nȧ∙va∙dhȧ?,coming? (e.g. “Are you coming?”) / come? (e.g. “Do you come?”)
CHAPTER 50,kōl (“call”) kȧ∙rȧ∙nȧ∙va∙dhȧ?,calling? (e.g. “Are you calling?”) / call? (e.g. “Do you call?”)
CHAPTER 50,pin∙thoo∙ru,photos
CHAPTER 50,li∙yan∙nam,(I’ll) write
CHAPTER 50,é∙van∙nam,(I’ll) send
CHAPTER 50,kōl (“call”) kȧ∙ran∙nam,(I’ll) call
